wall_thickness,corrosion_rate,rul,sensor_a,sensor_b,day,RUL
358.972325,0.027675,12862,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0296, 'acoustic': 120, 'temperature': 21.04}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0296, 'acoustic': 120, 'temperature': 10.77}",214,359.0
357.4723125,0.0276875,12802,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 13.37}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.026, 'acoustic': 120, 'temperature': 16.48}",215,357.5
355.9723,0.027700000000000002,12742,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0263, 'acoustic': 120, 'temperature': 17.61}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0259, 'acoustic': 120, 'temperature': 10.77}",216,356.0
354.4722875,0.0277125,12682,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0263, 'acoustic': 120, 'temperature': 11.67}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0272, 'acoustic': 120, 'temperature': 10.26}",217,354.5
352.972275,0.027725,12622,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0288, 'acoustic': 120, 'temperature': 14.81}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0275, 'acoustic': 120, 'temperature': 19.18}",218,353.0
351.4722625,0.0277375,12563,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0272, 'acoustic': 120, 'temperature': 10.87}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 10.53}",219,351.5
349.97225,0.027750000000000004,12503,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0282, 'acoustic': 120, 'temperature': 10.57}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 11.58}",220,350.0
348.4722375,0.027762500000000002,12443,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0301, 'acoustic': 120, 'temperature': 14.68}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0273, 'acoustic': 120, 'temperature': 10.97}",221,348.5
346.972225,0.027775,12384,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0288, 'acoustic': 120, 'temperature': 17.11}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0277, 'acoustic': 120, 'temperature': 16.39}",222,347.0
345.4722125,0.0277875,12324,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0287, 'acoustic': 120, 'temperature': 19.24}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0278, 'acoustic': 120, 'temperature': 18.72}",223,345.5
343.9722,0.027800000000000005,12265,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0283, 'acoustic': 120, 'temperature': 12.78}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0289, 'acoustic': 120, 'temperature': 19.63}",224,344.0
342.4721875,0.027812500000000004,12205,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0271, 'acoustic': 120, 'temperature': 10.32}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0296, 'acoustic': 120, 'temperature': 12.25}",225,342.5
340.972175,0.027825000000000003,12146,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0293, 'acoustic': 120, 'temperature': 8.74}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0302, 'acoustic': 120, 'temperature': 11.15}",226,341.0
339.4721625,0.0278375,12087,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0277, 'acoustic': 120, 'temperature': 18.05}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0262, 'acoustic': 120, 'temperature': 9.93}",227,339.5
337.97215,0.027850000000000003,12027,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0283, 'acoustic': 120, 'temperature': 15.29}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0279, 'acoustic': 120, 'temperature': 16.95}",228,338.0
336.4721375,0.027862500000000002,11968,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0278, 'acoustic': 120, 'temperature': 11.45}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0285, 'acoustic': 120, 'temperature': 13.0}",229,336.5
334.972125,0.027875,11909,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0294, 'acoustic': 120, 'temperature': 8.95}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0293, 'acoustic': 120, 'temperature': 18.19}",230,335.0
333.4721125,0.0278875,11850,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 10.39}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0292, 'acoustic': 120, 'temperature': 15.69}",231,333.5
331.9721,0.027900000000000005,11791,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.029, 'acoustic': 120, 'temperature': 18.18}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0272, 'acoustic': 120, 'temperature': 14.58}",232,332.0
330.4720875,0.027912500000000003,11732,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0279, 'acoustic': 120, 'temperature': 16.58}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0293, 'acoustic': 120, 'temperature': 10.98}",233,330.5
328.972075,0.027925000000000002,11673,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0272, 'acoustic': 120, 'temperature': 8.86}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0283, 'acoustic': 120, 'temperature': 11.03}",234,329.0
327.4720625,0.0279375,11614,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0274, 'acoustic': 120, 'temperature': 11.14}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 9.44}",235,327.5
325.97205,0.027950000000000003,11555,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0268, 'acoustic': 120, 'temperature': 14.07}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0284, 'acoustic': 120, 'temperature': 17.28}",236,326.0
324.4720375,0.0279625,11496,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 14.19}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 17.78}",237,324.5
322.972025,0.027975,11437,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 14.42}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0277, 'acoustic': 120, 'temperature': 11.12}",238,323.0
321.4720125,0.0279875,11379,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 10.13}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0301, 'acoustic': 120, 'temperature': 14.4}",239,321.5
319.972,0.028000000000000004,11320,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0275, 'acoustic': 120, 'temperature': 8.67}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0289, 'acoustic': 120, 'temperature': 9.59}",240,320.0
318.4719875,0.028012500000000003,11261,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0277, 'acoustic': 120, 'temperature': 9.98}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 7.03}",241,318.5
316.971975,0.028025,11203,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0285, 'acoustic': 120, 'temperature': 9.98}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0282, 'acoustic': 120, 'temperature': 10.58}",242,317.0
315.4719625,0.0280375,11144,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0293, 'acoustic': 120, 'temperature': 12.36}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 12.82}",243,315.5
313.97195,0.02805,11086,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0279, 'acoustic': 120, 'temperature': 12.55}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0282, 'acoustic': 120, 'temperature': 14.53}",244,314.0
312.4719375,0.028062500000000004,11027,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0278, 'acoustic': 120, 'temperature': 15.83}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0279, 'acoustic': 120, 'temperature': 16.85}",245,312.5
310.971925,0.028075000000000003,10969,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0277, 'acoustic': 120, 'temperature': 11.75}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0261, 'acoustic': 120, 'temperature': 17.76}",246,311.0
309.4719125,0.0280875,10911,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0296, 'acoustic': 120, 'temperature': 9.6}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0283, 'acoustic': 120, 'temperature': 9.31}",247,309.5
307.9719,0.028100000000000003,10853,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0291, 'acoustic': 120, 'temperature': 16.56}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0286, 'acoustic': 120, 'temperature': 8.81}",248,308.0
306.4718875,0.028112500000000002,10794,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0283, 'acoustic': 120, 'temperature': 14.01}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0289, 'acoustic': 120, 'temperature': 9.83}",249,306.5
304.971875,0.028125,10736,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0274, 'acoustic': 120, 'temperature': 13.23}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0267, 'acoustic': 120, 'temperature': 12.64}",250,305.0
303.4718625,0.0281375,10678,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0274, 'acoustic': 120, 'temperature': 12.23}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0279, 'acoustic': 120, 'temperature': 8.68}",251,303.5
301.97185,0.028149999999999998,10620,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0275, 'acoustic': 120, 'temperature': 17.13}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0295, 'acoustic': 120, 'temperature': 14.81}",252,302.0
300.4718375,0.028162500000000004,10562,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 16.58}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0263, 'acoustic': 120, 'temperature': 8.32}",253,300.5
298.971825,0.028175000000000002,10504,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0288, 'acoustic': 120, 'temperature': 8.41}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0277, 'acoustic': 120, 'temperature': 11.96}",254,299.0
297.4718125,0.0281875,10446,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0268, 'acoustic': 120, 'temperature': 15.37}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0287, 'acoustic': 120, 'temperature': 14.98}",255,297.5
295.9718,0.028200000000000003,10389,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0279, 'acoustic': 120, 'temperature': 11.46}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0273, 'acoustic': 120, 'temperature': 10.16}",256,296.0
294.4717875,0.0282125,10331,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0278, 'acoustic': 120, 'temperature': 13.09}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0275, 'acoustic': 120, 'temperature': 7.1}",257,294.5
292.971775,0.028225,10273,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 13.59}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0291, 'acoustic': 120, 'temperature': 10.14}",258,293.0
291.4717625,0.0282375,10215,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0304, 'acoustic': 120, 'temperature': 13.78}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0286, 'acoustic': 120, 'temperature': 7.81}",259,291.5
289.97175,0.028249999999999997,10158,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0284, 'acoustic': 120, 'temperature': 13.84}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0287, 'acoustic': 120, 'temperature': 13.42}",260,290.0
288.4717375,0.028262500000000003,10100,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 13.82}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0285, 'acoustic': 120, 'temperature': 10.12}",261,288.5
286.971725,0.028275,10043,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0282, 'acoustic': 120, 'temperature': 12.71}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0292, 'acoustic': 120, 'temperature': 9.54}",262,287.0
285.4717125,0.0282875,9985,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0284, 'acoustic': 120, 'temperature': 16.63}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 12.61}",263,285.5
283.9717,0.028300000000000006,9928,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0265, 'acoustic': 120, 'temperature': 7.09}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0293, 'acoustic': 120, 'temperature': 15.53}",264,284.0
282.4716875,0.028312500000000004,9870,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0279, 'acoustic': 120, 'temperature': 17.0}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.029, 'acoustic': 120, 'temperature': 13.64}",265,282.5
280.971675,0.028325000000000003,9813,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0282, 'acoustic': 120, 'temperature': 13.31}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0294, 'acoustic': 120, 'temperature': 11.14}",266,281.0
279.4716625,0.0283375,9756,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0283, 'acoustic': 120, 'temperature': 14.36}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0287, 'acoustic': 120, 'temperature': 7.74}",267,279.5
277.97165,0.02835,9699,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0275, 'acoustic': 120, 'temperature': 17.23}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0283, 'acoustic': 120, 'temperature': 16.74}",268,278.0
276.4716375,0.028362500000000002,9642,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0283, 'acoustic': 120, 'temperature': 15.2}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 12.64}",269,276.5
274.971625,0.028375,9584,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.029, 'acoustic': 120, 'temperature': 6.99}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0272, 'acoustic': 120, 'temperature': 11.19}",270,275.0
273.4716125,0.0283875,9527,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0307, 'acoustic': 120, 'temperature': 16.57}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0289, 'acoustic': 120, 'temperature': 9.74}",271,273.5
271.9716,0.028400000000000005,9470,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0279, 'acoustic': 120, 'temperature': 10.72}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0291, 'acoustic': 120, 'temperature': 17.09}",272,272.0
270.4715875,0.028412500000000004,9413,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0286, 'acoustic': 120, 'temperature': 14.2}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0283, 'acoustic': 120, 'temperature': 16.95}",273,270.5
268.971575,0.028425000000000002,9356,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0283, 'acoustic': 120, 'temperature': 9.08}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0289, 'acoustic': 120, 'temperature': 7.81}",274,269.0
267.4715625,0.0284375,9300,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0264, 'acoustic': 120, 'temperature': 16.98}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0281, 'acoustic': 120, 'temperature': 8.89}",275,267.5
265.97155,0.02845,9243,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 7.62}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0291, 'acoustic': 120, 'temperature': 9.31}",276,266.0
264.4715375,0.0284625,9186,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0283, 'acoustic': 120, 'temperature': 16.76}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0279, 'acoustic': 120, 'temperature': 12.83}",277,264.5
262.971525,0.028475,9129,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0274, 'acoustic': 120, 'temperature': 6.7}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 12.72}",278,263.0
261.4715125,0.0284875,9073,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0288, 'acoustic': 120, 'temperature': 12.94}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0279, 'acoustic': 120, 'temperature': 10.48}",279,261.5
259.9715,0.028500000000000004,9016,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.03, 'acoustic': 120, 'temperature': 8.56}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0274, 'acoustic': 120, 'temperature': 9.57}",280,260.0
258.4714875,0.028512500000000003,8959,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0302, 'acoustic': 120, 'temperature': 10.92}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0297, 'acoustic': 120, 'temperature': 10.61}",281,258.5
256.971475,0.028525000000000002,8903,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0275, 'acoustic': 120, 'temperature': 7.13}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 10.76}",282,257.0
255.4714625,0.0285375,8847,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0296, 'acoustic': 120, 'temperature': 16.01}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0275, 'acoustic': 120, 'temperature': 7.53}",283,255.5
253.97145,0.02855,8790,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0284, 'acoustic': 120, 'temperature': 14.31}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0291, 'acoustic': 120, 'temperature': 12.47}",284,254.0
252.4714375,0.028562500000000005,8734,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0288, 'acoustic': 120, 'temperature': 17.11}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0286, 'acoustic': 120, 'temperature': 16.57}",285,252.5
250.971425,0.028575000000000003,8677,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0297, 'acoustic': 120, 'temperature': 13.12}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0287, 'acoustic': 120, 'temperature': 14.86}",286,251.0
249.4714125,0.028587500000000002,8621,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0284, 'acoustic': 120, 'temperature': 16.75}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0297, 'acoustic': 120, 'temperature': 16.55}",287,249.5
247.9714,0.028600000000000004,8565,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0282, 'acoustic': 120, 'temperature': 14.02}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.029, 'acoustic': 120, 'temperature': 6.89}",288,248.0
246.4713875,0.028612500000000003,8509,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0277, 'acoustic': 120, 'temperature': 8.26}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0272, 'acoustic': 120, 'temperature': 7.96}",289,246.5
244.971375,0.028625,8453,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0299, 'acoustic': 120, 'temperature': 7.48}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0284, 'acoustic': 120, 'temperature': 10.7}",290,245.0
243.4713625,0.0286375,8397,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0285, 'acoustic': 120, 'temperature': 17.7}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0277, 'acoustic': 120, 'temperature': 14.23}",291,243.5
241.97135,0.02865,8341,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0284, 'acoustic': 120, 'temperature': 14.76}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0278, 'acoustic': 120, 'temperature': 7.22}",292,242.0
240.4713375,0.028662500000000004,8285,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0304, 'acoustic': 120, 'temperature': 14.55}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0288, 'acoustic': 120, 'temperature': 16.67}",293,240.5
238.971325,0.028675000000000003,8229,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0293, 'acoustic': 120, 'temperature': 16.43}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0281, 'acoustic': 120, 'temperature': 10.59}",294,239.0
237.4713125,0.0286875,8173,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0288, 'acoustic': 120, 'temperature': 10.8}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0268, 'acoustic': 120, 'temperature': 7.71}",295,237.5
235.9713,0.0287,8117,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0303, 'acoustic': 120, 'temperature': 16.63}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0305, 'acoustic': 120, 'temperature': 15.21}",296,236.0
234.4712875,0.028712500000000002,8061,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0273, 'acoustic': 120, 'temperature': 16.74}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0286, 'acoustic': 120, 'temperature': 15.68}",297,234.5
232.971275,0.028725,8005,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0293, 'acoustic': 120, 'temperature': 17.4}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0302, 'acoustic': 120, 'temperature': 12.86}",298,233.0
231.4712625,0.0287375,7950,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0304, 'acoustic': 120, 'temperature': 17.9}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0291, 'acoustic': 120, 'temperature': 8.35}",299,231.5
229.97125,0.028749999999999998,7894,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0302, 'acoustic': 120, 'temperature': 17.86}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0286, 'acoustic': 120, 'temperature': 7.88}",300,230.0
228.4712375,0.028762500000000003,7839,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0289, 'acoustic': 120, 'temperature': 8.69}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0274, 'acoustic': 120, 'temperature': 17.44}",301,228.5
226.971225,0.028775000000000002,7783,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0313, 'acoustic': 120, 'temperature': 17.5}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0289, 'acoustic': 120, 'temperature': 7.7}",302,227.0
225.4712125,0.0287875,7728,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.029, 'acoustic': 120, 'temperature': 11.97}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 17.88}",303,225.5
223.9712,0.0288,7672,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0286, 'acoustic': 120, 'temperature': 11.09}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0277, 'acoustic': 120, 'temperature': 8.8}",304,224.0
222.4711875,0.028812500000000005,7617,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0284, 'acoustic': 120, 'temperature': 10.76}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0278, 'acoustic': 120, 'temperature': 15.34}",305,222.5
220.971175,0.028825000000000003,7561,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0288, 'acoustic': 120, 'temperature': 9.49}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0292, 'acoustic': 120, 'temperature': 9.87}",306,221.0
219.4711625,0.028837500000000002,7506,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0296, 'acoustic': 120, 'temperature': 18.33}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0303, 'acoustic': 120, 'temperature': 12.26}",307,219.5
217.97115,0.02885,7451,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0266, 'acoustic': 120, 'temperature': 17.45}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0297, 'acoustic': 120, 'temperature': 7.89}",308,218.0
216.4711375,0.028862500000000003,7396,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0299, 'acoustic': 120, 'temperature': 9.06}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.031, 'acoustic': 120, 'temperature': 16.82}",309,216.5
214.971125,0.028875,7340,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.029, 'acoustic': 120, 'temperature': 17.14}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0315, 'acoustic': 120, 'temperature': 8.44}",310,215.0
213.4711125,0.0288875,7285,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0277, 'acoustic': 120, 'temperature': 17.4}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0292, 'acoustic': 120, 'temperature': 8.4}",311,213.5
211.9711,0.0289,7230,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0291, 'acoustic': 120, 'temperature': 18.34}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0293, 'acoustic': 120, 'temperature': 11.36}",312,212.0
210.4710875,0.028912500000000004,7175,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 12.11}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0321, 'acoustic': 120, 'temperature': 8.85}",313,210.5
208.971075,0.028925000000000003,7120,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0307, 'acoustic': 120, 'temperature': 17.99}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.028, 'acoustic': 120, 'temperature': 14.16}",314,209.0
207.4710625,0.0289375,7065,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0273, 'acoustic': 120, 'temperature': 11.35}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0313, 'acoustic': 120, 'temperature': 10.34}",315,207.5
205.97105,0.02895,7011,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0281, 'acoustic': 120, 'temperature': 9.5}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0282, 'acoustic': 120, 'temperature': 9.34}",316,206.0
204.4710375,0.028962500000000002,6956,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0274, 'acoustic': 120, 'temperature': 9.33}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0292, 'acoustic': 120, 'temperature': 10.49}",317,204.5
202.971025,0.028975,6901,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0282, 'acoustic': 120, 'temperature': 18.61}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0298, 'acoustic': 120, 'temperature': 11.66}",318,203.0
201.4710125,0.0289875,6846,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0304, 'acoustic': 120, 'temperature': 13.95}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0288, 'acoustic': 120, 'temperature': 12.56}",319,201.5
