wall_thickness,corrosion_rate,rul,sensor_a,sensor_b,day,RUL
50.747296000000006,0.052704,905,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0524, 'acoustic': 120, 'temperature': 17.73}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0517, 'acoustic': 120, 'temperature': 17.78}",214,50.800000000000004
50.44726,0.052739999999999995,899,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0517, 'acoustic': 120, 'temperature': 12.99}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0521, 'acoustic': 120, 'temperature': 17.87}",215,50.5
50.147224,0.052776,893,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0509, 'acoustic': 120, 'temperature': 19.79}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0531, 'acoustic': 120, 'temperature': 18.2}",216,50.2
49.847187999999996,0.052812,887,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0527, 'acoustic': 120, 'temperature': 20.48}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0527, 'acoustic': 120, 'temperature': 19.94}",217,49.9
49.547152000000004,0.05284799999999999,880,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0535, 'acoustic': 120, 'temperature': 11.17}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0512, 'acoustic': 120, 'temperature': 13.25}",218,49.6
49.247116000000005,0.052884,874,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0529, 'acoustic': 120, 'temperature': 12.38}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0539, 'acoustic': 120, 'temperature': 20.09}",219,49.300000000000004
48.94708,0.052919999999999995,868,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0528, 'acoustic': 120, 'temperature': 17.47}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0506, 'acoustic': 120, 'temperature': 12.9}",220,49.0
48.647044,0.052956,861,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0529, 'acoustic': 120, 'temperature': 16.1}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0525, 'acoustic': 120, 'temperature': 11.03}",221,48.7
48.347007999999995,0.052992,855,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0536, 'acoustic': 120, 'temperature': 10.39}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0527, 'acoustic': 120, 'temperature': 13.92}",222,48.4
48.046972000000004,0.05302799999999999,849,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0533, 'acoustic': 120, 'temperature': 18.53}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0533, 'acoustic': 120, 'temperature': 14.58}",223,48.1
47.746936000000005,0.053064,843,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0519, 'acoustic': 120, 'temperature': 11.84}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0552, 'acoustic': 120, 'temperature': 19.54}",224,47.800000000000004
47.4469,0.053099999999999994,837,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0539, 'acoustic': 120, 'temperature': 10.98}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0513, 'acoustic': 120, 'temperature': 11.08}",225,47.5
47.146864,0.053136,830,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0545, 'acoustic': 120, 'temperature': 9.43}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0513, 'acoustic': 120, 'temperature': 9.13}",226,47.2
46.846828,0.053172,824,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0539, 'acoustic': 120, 'temperature': 12.0}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0519, 'acoustic': 120, 'temperature': 18.6}",227,46.9
46.546792,0.05320799999999999,818,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0524, 'acoustic': 120, 'temperature': 9.62}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0534, 'acoustic': 120, 'temperature': 12.76}",228,46.6
46.246756000000005,0.053244,812,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0528, 'acoustic': 120, 'temperature': 10.6}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0538, 'acoustic': 120, 'temperature': 12.59}",229,46.300000000000004
45.94672,0.053279999999999994,806,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0518, 'acoustic': 120, 'temperature': 17.71}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0532, 'acoustic': 120, 'temperature': 13.39}",230,46.0
45.646684,0.053316,799,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0521, 'acoustic': 120, 'temperature': 12.43}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0552, 'acoustic': 120, 'temperature': 18.09}",231,45.7
45.346648,0.053352,793,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0545, 'acoustic': 120, 'temperature': 17.71}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0541, 'acoustic': 120, 'temperature': 13.61}",232,45.4
45.046612,0.05338799999999999,787,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0527, 'acoustic': 120, 'temperature': 17.21}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0546, 'acoustic': 120, 'temperature': 17.85}",233,45.1
44.746576000000005,0.053424,781,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0535, 'acoustic': 120, 'temperature': 13.44}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0521, 'acoustic': 120, 'temperature': 12.8}",234,44.800000000000004
44.44654,0.053459999999999994,775,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0509, 'acoustic': 120, 'temperature': 14.32}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0514, 'acoustic': 120, 'temperature': 11.83}",235,44.5
44.146504,0.053496,769,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0526, 'acoustic': 120, 'temperature': 12.73}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.053, 'acoustic': 120, 'temperature': 9.11}",236,44.2
43.846468,0.053531999999999996,763,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0534, 'acoustic': 120, 'temperature': 9.53}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0541, 'acoustic': 120, 'temperature': 18.68}",237,43.9
43.546432,0.05356799999999999,756,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0516, 'acoustic': 120, 'temperature': 10.52}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0536, 'acoustic': 120, 'temperature': 12.07}",238,43.6
43.246396000000004,0.053604,750,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0545, 'acoustic': 120, 'temperature': 15.07}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0536, 'acoustic': 120, 'temperature': 9.45}",239,43.300000000000004
42.94636,0.05363999999999999,744,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0536, 'acoustic': 120, 'temperature': 16.27}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0525, 'acoustic': 120, 'temperature': 8.55}",240,43.0
42.646324,0.053676,738,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.053, 'acoustic': 120, 'temperature': 18.3}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0543, 'acoustic': 120, 'temperature': 18.24}",241,42.7
42.34628800000001,0.053711999999999996,732,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0539, 'acoustic': 120, 'temperature': 8.07}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0535, 'acoustic': 120, 'temperature': 11.95}",242,42.400000000000006
42.046252,0.053748,726,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0539, 'acoustic': 120, 'temperature': 16.33}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0539, 'acoustic': 120, 'temperature': 12.99}",243,42.1
41.746216000000004,0.053784,720,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0547, 'acoustic': 120, 'temperature': 16.17}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0549, 'acoustic': 120, 'temperature': 10.77}",244,41.800000000000004
41.44618,0.05381999999999999,714,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0564, 'acoustic': 120, 'temperature': 17.29}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0526, 'acoustic': 120, 'temperature': 18.8}",245,41.5
41.146144,0.053856,708,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0526, 'acoustic': 120, 'temperature': 8.82}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0543, 'acoustic': 120, 'temperature': 8.42}",246,41.2
40.84610800000001,0.053891999999999995,702,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0531, 'acoustic': 120, 'temperature': 17.86}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0543, 'acoustic': 120, 'temperature': 17.3}",247,40.900000000000006
40.546072,0.053928,696,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0539, 'acoustic': 120, 'temperature': 15.12}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0533, 'acoustic': 120, 'temperature': 16.28}",248,40.6
40.246036000000004,0.053964,690,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0567, 'acoustic': 120, 'temperature': 7.96}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0535, 'acoustic': 120, 'temperature': 7.81}",249,40.300000000000004
39.946,0.054,684,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0549, 'acoustic': 120, 'temperature': 16.64}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.055, 'acoustic': 120, 'temperature': 12.43}",250,40.0
39.645964,0.054036,678,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0547, 'acoustic': 120, 'temperature': 16.37}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.055, 'acoustic': 120, 'temperature': 10.67}",251,39.7
39.34592800000001,0.054071999999999995,672,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0548, 'acoustic': 120, 'temperature': 7.84}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0531, 'acoustic': 120, 'temperature': 15.58}",252,39.400000000000006
39.045892,0.054107999999999996,666,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0532, 'acoustic': 120, 'temperature': 14.3}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0532, 'acoustic': 120, 'temperature': 16.5}",253,39.1
38.745856,0.054144,660,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0535, 'acoustic': 120, 'temperature': 9.51}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0541, 'acoustic': 120, 'temperature': 7.46}",254,38.800000000000004
38.44582,0.05418,654,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0574, 'acoustic': 120, 'temperature': 13.55}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0515, 'acoustic': 120, 'temperature': 9.4}",255,38.5
38.145784000000006,0.054216,648,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0549, 'acoustic': 120, 'temperature': 17.83}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0549, 'acoustic': 120, 'temperature': 9.49}",256,38.2
37.84574800000001,0.054252,642,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0559, 'acoustic': 120, 'temperature': 12.14}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0531, 'acoustic': 120, 'temperature': 17.36}",257,37.900000000000006
37.545712,0.054287999999999996,636,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.055, 'acoustic': 120, 'temperature': 8.75}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.055, 'acoustic': 120, 'temperature': 10.79}",258,37.6
37.245676,0.054324,630,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0531, 'acoustic': 120, 'temperature': 15.01}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0559, 'acoustic': 120, 'temperature': 7.39}",259,37.300000000000004
36.94564,0.05436,624,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0547, 'acoustic': 120, 'temperature': 7.95}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0544, 'acoustic': 120, 'temperature': 9.39}",260,37.0
36.645604000000006,0.054396,618,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0544, 'acoustic': 120, 'temperature': 14.27}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0558, 'acoustic': 120, 'temperature': 13.25}",261,36.7
36.34556800000001,0.054432,612,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0547, 'acoustic': 120, 'temperature': 11.25}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0531, 'acoustic': 120, 'temperature': 14.46}",262,36.400000000000006
36.045532,0.054467999999999996,606,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0546, 'acoustic': 120, 'temperature': 7.08}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0542, 'acoustic': 120, 'temperature': 15.84}",263,36.1
35.745495999999996,0.054504000000000004,600,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0548, 'acoustic': 120, 'temperature': 15.39}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0558, 'acoustic': 120, 'temperature': 13.61}",264,35.8
35.44546,0.05454,594,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0559, 'acoustic': 120, 'temperature': 17.22}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0556, 'acoustic': 120, 'temperature': 7.71}",265,35.5
35.145424000000006,0.054576,589,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0551, 'acoustic': 120, 'temperature': 8.42}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0555, 'acoustic': 120, 'temperature': 8.27}",266,35.2
34.84538800000001,0.054612,583,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.055, 'acoustic': 120, 'temperature': 9.35}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0545, 'acoustic': 120, 'temperature': 15.84}",267,34.900000000000006
34.54535200000001,0.054647999999999995,577,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0548, 'acoustic': 120, 'temperature': 16.95}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0546, 'acoustic': 120, 'temperature': 7.94}",268,34.60000000000001
34.245315999999995,0.054684,571,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0545, 'acoustic': 120, 'temperature': 10.0}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0542, 'acoustic': 120, 'temperature': 7.53}",269,34.3
33.94528,0.05472,565,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0561, 'acoustic': 120, 'temperature': 9.83}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.054, 'acoustic': 120, 'temperature': 10.96}",270,34.0
33.645244000000005,0.054756000000000006,559,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0558, 'acoustic': 120, 'temperature': 8.1}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0583, 'acoustic': 120, 'temperature': 14.83}",271,33.7
33.34520800000001,0.054792,553,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0556, 'acoustic': 120, 'temperature': 6.8}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0555, 'acoustic': 120, 'temperature': 5.95}",272,33.400000000000006
33.04517200000001,0.054827999999999995,547,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0553, 'acoustic': 120, 'temperature': 16.39}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0534, 'acoustic': 120, 'temperature': 16.1}",273,33.10000000000001
32.745135999999995,0.054864,542,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0548, 'acoustic': 120, 'temperature': 17.22}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0548, 'acoustic': 120, 'temperature': 9.57}",274,32.8
32.4451,0.0549,536,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0554, 'acoustic': 120, 'temperature': 7.4}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0541, 'acoustic': 120, 'temperature': 6.98}",275,32.5
32.145064000000005,0.054936000000000006,530,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0535, 'acoustic': 120, 'temperature': 10.74}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0528, 'acoustic': 120, 'temperature': 11.88}",276,32.2
31.845028000000006,0.054972,524,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0538, 'acoustic': 120, 'temperature': 16.58}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0538, 'acoustic': 120, 'temperature': 6.88}",277,31.900000000000006
31.544992000000008,0.055007999999999994,518,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0531, 'acoustic': 120, 'temperature': 16.92}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0551, 'acoustic': 120, 'temperature': 16.23}",278,31.60000000000001
31.244956,0.055044,513,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0536, 'acoustic': 120, 'temperature': 9.23}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.055, 'acoustic': 120, 'temperature': 8.99}",279,31.299999999999997
30.94492,0.05508,507,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0535, 'acoustic': 120, 'temperature': 16.33}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0565, 'acoustic': 120, 'temperature': 16.55}",280,31.0
30.644884,0.055116000000000005,501,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0548, 'acoustic': 120, 'temperature': 16.52}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0545, 'acoustic': 120, 'temperature': 16.38}",281,30.700000000000003
30.344848000000006,0.055152,495,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.054, 'acoustic': 120, 'temperature': 10.18}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0549, 'acoustic': 120, 'temperature': 9.61}",282,30.400000000000006
30.044812000000007,0.055187999999999994,490,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.055, 'acoustic': 120, 'temperature': 15.25}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0543, 'acoustic': 120, 'temperature': 11.51}",283,30.10000000000001
29.744775999999998,0.055224,484,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.056, 'acoustic': 120, 'temperature': 11.74}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.055, 'acoustic': 120, 'temperature': 14.95}",284,29.799999999999997
29.44474,0.05526,478,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0556, 'acoustic': 120, 'temperature': 17.77}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0548, 'acoustic': 120, 'temperature': 8.16}",285,29.5
29.144704000000004,0.055296000000000005,472,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0544, 'acoustic': 120, 'temperature': 8.43}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0555, 'acoustic': 120, 'temperature': 17.14}",286,29.200000000000003
28.844668000000006,0.055332,467,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0541, 'acoustic': 120, 'temperature': 8.62}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.054, 'acoustic': 120, 'temperature': 9.96}",287,28.900000000000006
28.544632000000007,0.055367999999999994,461,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0543, 'acoustic': 120, 'temperature': 15.86}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0555, 'acoustic': 120, 'temperature': 12.94}",288,28.60000000000001
28.244595999999998,0.055404,455,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0548, 'acoustic': 120, 'temperature': 16.47}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0555, 'acoustic': 120, 'temperature': 7.77}",289,28.299999999999997
27.94456,0.055439999999999996,449,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0562, 'acoustic': 120, 'temperature': 17.99}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0528, 'acoustic': 120, 'temperature': 8.61}",290,28.0
27.644524000000004,0.055476000000000004,444,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0555, 'acoustic': 120, 'temperature': 16.51}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0557, 'acoustic': 120, 'temperature': 17.34}",291,27.700000000000003
27.344488000000005,0.055512,438,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0558, 'acoustic': 120, 'temperature': 11.15}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0545, 'acoustic': 120, 'temperature': 17.09}",292,27.400000000000006
27.044452000000007,0.05554799999999999,432,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0565, 'acoustic': 120, 'temperature': 14.52}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0555, 'acoustic': 120, 'temperature': 9.52}",293,27.10000000000001
26.744415999999998,0.055584,427,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0558, 'acoustic': 120, 'temperature': 16.61}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0564, 'acoustic': 120, 'temperature': 14.48}",294,26.799999999999997
26.44438,0.055619999999999996,421,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0548, 'acoustic': 120, 'temperature': 16.5}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0559, 'acoustic': 120, 'temperature': 8.92}",295,26.5
26.144344000000004,0.055656000000000004,415,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0571, 'acoustic': 120, 'temperature': 10.07}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0559, 'acoustic': 120, 'temperature': 14.66}",296,26.200000000000003
25.844308000000005,0.055692,410,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0548, 'acoustic': 120, 'temperature': 9.7}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0583, 'acoustic': 120, 'temperature': 10.02}",297,25.900000000000006
25.54427200000001,0.05572799999999999,404,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0566, 'acoustic': 120, 'temperature': 10.49}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0547, 'acoustic': 120, 'temperature': 8.42}",298,25.60000000000001
25.244235999999997,0.055764,398,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0543, 'acoustic': 120, 'temperature': 13.1}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0555, 'acoustic': 120, 'temperature': 16.04}",299,25.299999999999997
24.9442,0.055799999999999995,393,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0574, 'acoustic': 120, 'temperature': 17.23}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0549, 'acoustic': 120, 'temperature': 18.31}",300,25.0
24.644164000000004,0.055836000000000004,387,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0568, 'acoustic': 120, 'temperature': 10.17}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.058, 'acoustic': 120, 'temperature': 17.15}",301,24.700000000000003
24.344128000000005,0.055872,382,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0559, 'acoustic': 120, 'temperature': 14.77}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0549, 'acoustic': 120, 'temperature': 11.16}",302,24.400000000000006
24.04409200000001,0.05590799999999999,376,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0569, 'acoustic': 120, 'temperature': 14.4}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0555, 'acoustic': 120, 'temperature': 8.16}",303,24.10000000000001
23.744055999999997,0.055944,370,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0562, 'acoustic': 120, 'temperature': 16.27}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0574, 'acoustic': 120, 'temperature': 12.25}",304,23.799999999999997
23.44402,0.055979999999999995,365,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0568, 'acoustic': 120, 'temperature': 18.57}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.057, 'acoustic': 120, 'temperature': 8.69}",305,23.5
23.143984000000003,0.056016,359,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0552, 'acoustic': 120, 'temperature': 8.84}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0573, 'acoustic': 120, 'temperature': 17.44}",306,23.200000000000003
22.843948000000005,0.056052,354,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0546, 'acoustic': 120, 'temperature': 17.33}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0568, 'acoustic': 120, 'temperature': 19.23}",307,22.900000000000006
22.54391200000001,0.056088,348,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0547, 'acoustic': 120, 'temperature': 10.95}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0572, 'acoustic': 117.47, 'temperature': 13.95}",308,22.60000000000001
22.243875999999997,0.056124,342,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0564, 'acoustic': 111.69, 'temperature': 8.14}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0566, 'acoustic': 117.32, 'temperature': 12.59}",309,22.299999999999997
21.94384,0.056159999999999995,337,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0537, 'acoustic': 110.35, 'temperature': 16.28}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0554, 'acoustic': 110.07, 'temperature': 17.56}",310,22.0
21.643804000000003,0.056196,331,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0554, 'acoustic': 106.89, 'temperature': 9.03}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0576, 'acoustic': 109.17, 'temperature': 13.74}",311,21.700000000000003
21.343768000000004,0.056232,326,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0568, 'acoustic': 104.16, 'temperature': 10.11}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0573, 'acoustic': 101.41, 'temperature': 13.45}",312,21.400000000000006
21.04373200000001,0.056268,320,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0558, 'acoustic': 102.12, 'temperature': 11.49}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0571, 'acoustic': 101.64, 'temperature': 8.99}",313,21.10000000000001
20.743695999999996,0.056304,315,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0569, 'acoustic': 100.59, 'temperature': 16.1}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.057, 'acoustic': 97.16, 'temperature': 13.37}",314,20.799999999999997
20.44366,0.05634,309,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0558, 'acoustic': 95.67, 'temperature': 17.92}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0562, 'acoustic': 94.04, 'temperature': 8.66}",315,20.5
20.143624000000003,0.056376,304,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0558, 'acoustic': 93.2, 'temperature': 11.81}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0551, 'acoustic': 93.99, 'temperature': 18.27}",316,20.200000000000003
19.843588000000004,0.056412,298,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0553, 'acoustic': 89.46, 'temperature': 11.73}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0592, 'acoustic': 90.17, 'temperature': 11.53}",317,19.900000000000006
19.54355200000001,0.056448,293,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0566, 'acoustic': 83.55, 'temperature': 16.32}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0571, 'acoustic': 83.6, 'temperature': 11.65}",318,19.60000000000001
